"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPS7.2",1.2747943478731e-256,0.538334708057386,0.208,0.069,8.10272035451621e-252,"Pancreas","RPS7"
"PRKACA",4.23653086077601e-256,0.814837205116033,0.174,0.052,2.69278138041784e-251,"Pancreas","PRKACA"
"COL6A2.8",6.58280704669809e-256,0.458991395942919,0.429,0.194,4.18409798695177e-251,"Pancreas","COL6A2"
"DIAPH2.9",1.44413382818272e-255,0.593906593932265,0.297,0.118,9.17905902531218e-251,"Pancreas","DIAPH2"
"RPL37.9",1.76036589734233e-255,0.560026901139757,0.424,0.196,1.11890616800976e-250,"Pancreas","RPL37"
"CCDC88C.2",3.45319335850423e-255,0.7449403373026,0.158,0.045,2.19488423059887e-250,"Pancreas","CCDC88C"
"TMSB10.10",1.05823174590678e-253,0.550106192975392,0.697,0.409,6.72622680015811e-249,"Pancreas","TMSB10"
"FCGRT.8",2.33092900636011e-253,0.497010783558158,0.307,0.123,1.48156178573255e-248,"Pancreas","FCGRT"
"RPL36.8",4.43413767454468e-252,0.533046410011649,0.316,0.128,2.81838224731735e-247,"Pancreas","RPL36"
"ICAM2.4",8.96665073616565e-252,0.667079869534957,0.232,0.082,5.69929287441425e-247,"Pancreas","ICAM2"
"LTBP3",2.14681981777561e-251,0.727161066175907,0.141,0.037,1.36454014437636e-246,"Pancreas","LTBP3"
"PDGFB.2",3.13911619782053e-251,0.88304145227357,0.206,0.07,1.99525364649671e-246,"Pancreas","PDGFB"
"TP53I11.2",1.75462401978713e-250,0.603959733141623,0.203,0.067,1.1152565732169e-245,"Pancreas","TP53I11"
"CLEC14A.1",1.8121697297111e-250,0.612779180949514,0.236,0.084,1.15183320190167e-245,"Pancreas","CLEC14A"
"RPS20.8",1.13544623066179e-249,0.511664436756434,0.381,0.168,7.21700978670941e-245,"Pancreas","RPS20"
"RPS15A.2",9.41080829696342e-249,0.510750078831802,0.224,0.078,5.98160386163292e-244,"Pancreas","RPS15A"
"IL3RA",2.57823951884258e-248,0.678602944452074,0.14,0.037,1.63875482057153e-243,"Pancreas","IL3RA"
"RASIP1.8",6.73048578504532e-248,0.614550705641345,0.25,0.093,4.27796406983265e-243,"Pancreas","RASIP1"
"TPM3.8",6.0851219252895e-247,0.614851245295283,0.252,0.094,3.86776434693326e-242,"Pancreas","TPM3"
"CHD4.7",1.03892392092563e-246,0.664119899226973,0.249,0.093,6.60350433379537e-242,"Pancreas","CHD4"
"GNG11.8",3.14675898911494e-246,0.463692438707982,0.384,0.17,2.00011148107135e-241,"Pancreas","GNG11"
"KIF26A",5.30917482172982e-246,0.591818648082454,0.125,0.031,3.37456460843969e-241,"Pancreas","KIF26A"
"GNB2.2",5.53821947689049e-246,0.650830893434476,0.204,0.068,3.52014768170636e-241,"Pancreas","GNB2"
"C1orf115.1",1.40339848158695e-244,0.758179060613371,0.132,0.035,8.92014108881484e-240,"Pancreas","C1orf115"
"SEMA6B",3.51477684330237e-244,1.03374642447794,0.134,0.036,2.23402730937142e-239,"Pancreas","SEMA6B"
"SNX25.5",3.78712911867706e-244,0.722783896100624,0.242,0.09,2.40713713912232e-239,"Pancreas","SNX25"
"ITPKB.9",4.55481417198016e-244,0.648226965957364,0.267,0.103,2.89508543585231e-239,"Pancreas","ITPKB"
"RPL6.3",2.99047771559823e-243,0.560272846916687,0.218,0.076,1.90077754081139e-238,"Pancreas","RPL6"
"HNRNPA1.10",4.1102693740606e-243,0.554737988289879,0.396,0.181,2.61252831684666e-238,"Pancreas","HNRNPA1"
"MYLIP",9.5876469002309e-243,0.515017120218815,0.123,0.03,6.09400424625577e-238,"Pancreas","MYLIP"
"UBXN1",3.62565534897279e-241,0.612098231398226,0.111,0.026,2.30450279636059e-236,"Pancreas","UBXN1"
"SRP14.1",1.18983067680023e-240,0.631217760247917,0.162,0.048,7.56268276480997e-236,"Pancreas","SRP14"
"BRD4.8",1.23974366860068e-240,0.650807847564691,0.297,0.122,7.87993473199278e-236,"Pancreas","BRD4"
"ABCC4",3.1628110374875e-236,0.594028175816665,0.102,0.023,2.01031432353743e-231,"Pancreas","ABCC4"
"CIRBP.1",2.26085405623884e-235,0.600159441474323,0.197,0.066,1.43702144668597e-230,"Pancreas","CIRBP"
"FTH1",1.00452615979043e-234,0.470670563156526,0.175,0.055,6.38486872424397e-230,"Pancreas","FTH1"
"FOSL2",2.32677398723147e-234,0.591037466522333,0.109,0.026,1.4789208140242e-229,"Pancreas","FOSL2"
"RPS21.9",6.18650281441179e-234,0.547124235915495,0.351,0.155,3.93220305386827e-229,"Pancreas","RPS21"
"MAGED2.7",9.4843375821977e-233,0.53209934646845,0.349,0.154,6.02833981062068e-228,"Pancreas","MAGED2"
"LINC00478.10",1.76748548090489e-232,-2.58084609034737,0.017,0.208,1.12343144651796e-227,"Pancreas","LINC00478"
"PDE2A",2.46045478937113e-232,0.519683677050161,0.149,0.042,1.56388966867218e-227,"Pancreas","PDE2A"
"EIF1.9",4.86798715236063e-231,0.467770358003023,0.299,0.123,3.09414131391194e-226,"Pancreas","EIF1"
"SPTBN1.8",6.52660955784189e-231,0.540170803935589,0.752,0.47,4.14837830105988e-226,"Pancreas","SPTBN1"
"RPS13.3",3.34018398572458e-230,0.539183846882191,0.22,0.079,2.1230543431664e-225,"Pancreas","RPS13"
"RPS28.7",1.70799222343187e-229,0.539519840307707,0.363,0.164,1.08561693713553e-224,"Pancreas","RPS28"
"GJA4.3",1.16559705547935e-228,1.11856807836479,0.221,0.083,7.40865144433228e-224,"Pancreas","GJA4"
"RGS3.5",6.07409037079828e-228,0.595059231954606,0.233,0.087,3.8607525805831e-223,"Pancreas","RGS3"
"COTL1.5",6.43680474299785e-228,0.560693509525113,0.228,0.083,4.09129746269686e-223,"Pancreas","COTL1"
"MAPK11",4.05078702251442e-227,0.58991747084534,0.104,0.024,2.57472073938039e-222,"Pancreas","MAPK11"
"CST3.3",5.79254617253103e-227,0.721040237621935,0.219,0.08,3.68180027272245e-222,"Pancreas","CST3"
"CDH5.5",7.05948202336473e-227,0.457035039850587,0.47,0.231,4.48707736887086e-222,"Pancreas","CDH5"
"AHNAK.8",3.04532863459191e-226,0.475000737163263,0.297,0.123,1.93564133343297e-221,"Pancreas","AHNAK"
"DIAPH1",1.42747254087045e-225,0.675169050116985,0.153,0.046,9.07315821702668e-221,"Pancreas","DIAPH1"
"SSH1.4",6.19413684645916e-225,0.67560091253467,0.216,0.079,3.93705532097791e-220,"Pancreas","SSH1"
"MAZ.3",1.67799470722533e-224,0.523847271103353,0.185,0.061,1.06655021585949e-219,"Pancreas","MAZ"
"KDELR1.2",4.93384089745746e-224,0.585495825582159,0.213,0.077,3.13599861283294e-219,"Pancreas","KDELR1"
"RPL30.8",5.05020834124569e-223,0.523574742703524,0.524,0.281,3.20996292377918e-218,"Pancreas","RPL30"
"FOSB.2",8.01828538255769e-223,0.908146234569187,0.164,0.052,5.09650237200749e-218,"Pancreas","FOSB"
"UBB.9",1.18936552013063e-222,0.505595963409555,0.371,0.17,7.5597261825023e-218,"Pancreas","UBB"
"DFFA.1",1.25265795506279e-222,0.608045901628782,0.164,0.052,7.96201922817462e-218,"Pancreas","DFFA"
"ENG.9",1.86508002574819e-222,0.477847216176966,0.571,0.31,1.18546351516581e-217,"Pancreas","ENG"
"BRD2.2",6.46195443181412e-222,0.58574025292172,0.19,0.065,4.10728285640537e-217,"Pancreas","BRD2"
"BCL6B",6.55576973925548e-222,0.614932296346581,0.12,0.031,4.16691280396818e-217,"Pancreas","BCL6B"
"EEF1D.3",3.07252295743437e-221,0.548676041626987,0.21,0.075,1.95292631697486e-216,"Pancreas","EEF1D"
"SH3BGRL3.3",3.87539219947551e-221,0.484578728710692,0.209,0.074,2.46323803590863e-216,"Pancreas","SH3BGRL3"
"CENPB.1",5.34426768483094e-221,0.712099781809221,0.146,0.043,3.39686998315539e-216,"Pancreas","CENPB"
"SLC25A6.9",9.6620093058105e-221,0.54481024048906,0.304,0.13,6.14126973486621e-216,"Pancreas","SLC25A6"
"BRD3.2",1.14689400516174e-220,0.677942110310935,0.171,0.055,7.28977298620855e-216,"Pancreas","BRD3"
"EBF1.8",1.98242870096411e-220,0.47425897183043,0.551,0.291,1.2600515066198e-215,"Pancreas","EBF1"
"HLX",2.26337821787289e-220,0.484621667121222,0.12,0.031,1.43862582906219e-215,"Pancreas","HLX"
"TIMP3.6",1.18576338126319e-219,0.469216883675783,0.495,0.252,7.53683062764694e-215,"Pancreas","TIMP3"
"RPL31.10",6.12424561835752e-219,0.451301443201658,0.456,0.227,3.89263175748422e-214,"Pancreas","RPL31"
"KIAA0355.7",3.15755961689796e-218,0.516482850693435,0.331,0.146,2.00697646809651e-213,"Pancreas","KIAA0355"
"TXNIP.9",6.73988885229634e-218,0.468734405012809,0.355,0.16,4.28394075340807e-213,"Pancreas","TXNIP"
"NDRG1",8.99425590753225e-218,0.541505974997475,0.142,0.041,5.71683899738657e-213,"Pancreas","NDRG1"
"GPIHBP1.1",1.13946195907723e-217,0.63307245590679,0.109,0.027,7.24253415809078e-213,"Pancreas","GPIHBP1"
"SYNJ2",2.30837402980221e-217,0.721264547417489,0.105,0.025,1.46722561708258e-212,"Pancreas","SYNJ2"
"TNFAIP8L1.7",3.97153039770374e-217,0.619660451728995,0.227,0.086,2.52434443608448e-212,"Pancreas","TNFAIP8L1"
"TNFRSF10D.1",4.70559481477998e-217,0.737937830007005,0.124,0.033,2.9909231202223e-212,"Pancreas","TNFRSF10D"
"PABPC1.8",5.1831345200843e-217,0.474053631587723,0.46,0.232,3.29445213231078e-212,"Pancreas","PABPC1"
"RPL39.6",1.07837433024226e-216,0.533124249578192,0.228,0.086,6.85425508045285e-212,"Pancreas","RPL39"
"RPL37A.9",1.45671263256882e-216,0.501246543786772,0.561,0.305,9.25901116387068e-212,"Pancreas","RPL37A"
"NCL.4",2.93389252624995e-216,0.523739023564195,0.228,0.086,1.86481142860973e-211,"Pancreas","NCL"
"C8orf4.2",3.69995948398944e-215,0.406093468564049,0.192,0.066,2.35173124761853e-210,"Pancreas","C8orf4"
"HBA2.10",5.91792811147453e-215,-1.98250742010369,0.031,0.219,3.76149428693433e-210,"Pancreas","HBA2"
"SSBP4",8.41524216994457e-215,0.566515130494644,0.15,0.046,5.34881207563847e-210,"Pancreas","SSBP4"
"PLK2.4",4.27711345585711e-214,0.49246338212289,0.226,0.085,2.71857608367734e-209,"Pancreas","PLK2"
"EXOC3L2.2",1.31927843471287e-213,0.527203345179092,0.149,0.045,8.38546565887848e-209,"Pancreas","EXOC3L2"
"RPL24.10",1.92518055528318e-213,0.471378278296463,0.302,0.129,1.22366401274354e-208,"Pancreas","RPL24"
"GUK1.3",5.45279760292308e-213,0.547007987911297,0.208,0.075,3.46585268439394e-208,"Pancreas","GUK1"
"SHE.2",8.50546877279043e-213,0.509448776525107,0.229,0.087,5.40616100667332e-208,"Pancreas","SHE"
"TSPO",3.13209996166679e-212,0.469926140417975,0.112,0.028,1.99079405663503e-207,"Pancreas","TSPO"
"AKAP2.2",3.57118596701708e-212,0.588245681746678,0.163,0.053,2.26988151249573e-207,"Pancreas","AKAP2"
"CDH11.10",3.59871708052248e-212,-2.71078149361291,0.009,0.183,2.28738056355089e-207,"Pancreas","CDH11"
"ITM2B.8",3.88027753591539e-212,0.442617263646192,0.552,0.296,2.46634320460318e-207,"Pancreas","ITM2B"
"ARPC1B",1.73680992258179e-210,0.527616727733343,0.178,0.06,1.10393375489221e-205,"Pancreas","ARPC1B"
"MTDH.8",1.80820728575724e-210,0.512560722667079,0.368,0.172,1.14931463290016e-205,"Pancreas","MTDH"
"GAS5.1",2.48347407627582e-210,0.503521737330621,0.189,0.066,1.57852095762167e-205,"Pancreas","GAS5"
"RABL6",1.22994018855415e-209,0.649406299411456,0.117,0.031,7.81762283246905e-205,"Pancreas","RABL6"
"RAC1.8",3.23663299558511e-209,0.488408164488592,0.258,0.104,2.05723629832385e-204,"Pancreas","RAC1"
"VAMP5.1",7.22720853189715e-209,0.51606818705559,0.177,0.06,4.59368601495915e-204,"Pancreas","VAMP5"
"PHB2.1",2.38747480962745e-208,0.562154928502195,0.18,0.062,1.5175028637473e-203,"Pancreas","PHB2"
"PRKCSH.6",4.95866209528862e-208,0.472821273943376,0.226,0.086,3.1517752143864e-203,"Pancreas","PRKCSH"
"GPRC5B.2",5.9319406867576e-208,0.552797837856518,0.189,0.066,3.77040081991e-203,"Pancreas","GPRC5B"
"GULP1.5",1.82322407211586e-207,0.542286484768904,0.213,0.079,1.15885945247756e-202,"Pancreas","GULP1"
"RAPGEF1.8",2.30704156608554e-207,0.615015522535309,0.308,0.137,1.46637868981963e-202,"Pancreas","RAPGEF1"
"COL1A2.10",2.48857584149691e-207,-2.72787968447725,0.017,0.191,1.58176369061385e-202,"Pancreas","COL1A2"
"TMEM88",6.33831252442122e-207,0.458742744829934,0.135,0.039,4.02869482364737e-202,"Pancreas","TMEM88"
"CD109.7",7.44781633272156e-207,0.434788697597427,0.243,0.095,4.73390653924115e-202,"Pancreas","CD109"
"IGFBP5.9",4.16180733278555e-206,-3.201456680237,0.008,0.178,2.64528635879183e-201,"Pancreas","IGFBP5"
"FXYD5.1",5.43396306865391e-206,0.473354534542946,0.148,0.046,3.45388126606711e-201,"Pancreas","FXYD5"
"DDAH2.1",3.81418132813826e-205,0.608544036723995,0.151,0.048,2.42433179397796e-200,"Pancreas","DDAH2"
"SFMBT2.3",7.15723582936632e-205,0.601405328883615,0.176,0.06,4.54921066550353e-200,"Pancreas","SFMBT2"
"ARSD",1.58441664506245e-203,0.602167578390992,0.11,0.029,1.00707106376815e-198,"Pancreas","ARSD"
"PRKD2.5",1.07448043585759e-202,0.538659177940856,0.225,0.087,6.8295050983544e-198,"Pancreas","PRKD2"
"TCF4.8",2.12943252786661e-202,0.455631529413207,0.777,0.501,1.3534886090373e-197,"Pancreas","TCF4"
"SAV1.1",2.72526482403202e-202,0.583714807850793,0.149,0.047,1.732205574803e-197,"Pancreas","SAV1"
"CDC42.8",1.96794208192921e-201,0.490125914332428,0.3,0.132,1.25084366669502e-196,"Pancreas","CDC42"
"SERF2.10",1.93640414066318e-200,0.510704357874059,0.27,0.114,1.23079783584692e-195,"Pancreas","SERF2"
"SF3B2.1",4.21649616773176e-200,0.579250743175721,0.149,0.047,2.68004712917199e-195,"Pancreas","SF3B2"
"TES.1",1.35476849748049e-199,0.564734762587978,0.137,0.041,8.61104404683573e-195,"Pancreas","TES"
"IL33.5",2.88160186348598e-199,0.403377906035551,0.209,0.076,1.83157496045033e-194,"Pancreas","IL33"
"DMWD.1",7.85671094259088e-199,0.677069141983254,0.146,0.046,4.99380404222019e-194,"Pancreas","DMWD"
"ZBED3",2.37626551646924e-198,0.597244482025857,0.116,0.032,1.51037812492301e-193,"Pancreas","ZBED3"
"PPP1R16B.8",2.4692854404444e-196,0.425174099297641,0.304,0.134,1.56950251880087e-191,"Pancreas","PPP1R16B"
"STOM.9",1.20758855680742e-195,0.349514969089038,0.29,0.124,7.67555362592367e-191,"Pancreas","STOM"
"LRRC32.9",1.23248158758658e-195,0.399707177036448,0.266,0.11,7.83377621885905e-191,"Pancreas","LRRC32"
"PRCP.9",1.37719173142295e-195,0.359988415708705,0.439,0.217,8.75356836409743e-191,"Pancreas","PRCP"
"HDGF.2",1.2493958779258e-194,0.604773467233746,0.179,0.063,7.94128513968418e-190,"Pancreas","HDGF"
"MYADM.8",2.11932311008843e-194,0.492669497752118,0.255,0.105,1.34706296200331e-189,"Pancreas","MYADM"
"TCF25.1",4.55677633302566e-194,0.475629552801285,0.17,0.058,2.89633260503444e-189,"Pancreas","TCF25"
"PRKG1.9",1.63306633573779e-193,-2.70842441916185,0.019,0.185,1.0379932936583e-188,"Pancreas","PRKG1"
"EDF1.3",5.86029460700384e-193,0.527839101690026,0.201,0.075,3.72486185515771e-188,"Pancreas","EDF1"
"ANP32B",1.13682746414765e-192,0.470453892633571,0.158,0.053,7.22578904486886e-188,"Pancreas","ANP32B"
"GPX4.3",6.0285155608073e-192,0.537956787504804,0.209,0.08,3.83178477560473e-187,"Pancreas","GPX4"
"RALGDS",2.10986990328869e-191,0.583508177860038,0.123,0.036,1.34105440922933e-186,"Pancreas","RALGDS"
"CAV2.6",3.00366672952695e-191,0.361261517354678,0.224,0.088,1.90916060995462e-186,"Pancreas","CAV2"
"RPL35A.10",6.10308662545629e-191,0.442445051577673,0.346,0.163,3.87918289000628e-186,"Pancreas","RPL35A"
"NFIC.9",1.78762432779995e-190,0.420008268611031,0.279,0.121,1.13623189899293e-185,"Pancreas","NFIC"
"HLA-B.9",2.08997578203619e-190,0.205936050400496,0.364,0.168,1.32840950682002e-185,"Pancreas","HLA-B"
"TRIM28.4",3.46831780454018e-189,0.485386652590618,0.213,0.083,2.20449747974378e-184,"Pancreas","TRIM28"
"FMNL3.8",5.40457170838667e-189,0.565593915499047,0.272,0.119,3.43519982356765e-184,"Pancreas","FMNL3"
"ZNF22",7.22620715352449e-189,0.485997782541396,0.107,0.029,4.5930495288517e-184,"Pancreas","ZNF22"
"NPNT.1",3.17478195968611e-188,0.42185341118283,0.101,0.026,2.01792316139609e-183,"Pancreas","NPNT"
"ATP5D",3.70112373273336e-187,0.522576527955447,0.137,0.043,2.35247125576265e-182,"Pancreas","ATP5D"
"TPM4.9",2.3617787013196e-186,0.453152038721095,0.453,0.236,1.50117016034575e-181,"Pancreas","TPM4"
"UBA52.8",3.55847479633275e-186,0.459855542527823,0.267,0.115,2.26180216529706e-181,"Pancreas","UBA52"
"C17orf76-AS1.8",2.86930764616675e-185,0.354975485908951,0.239,0.097,1.82376063298005e-180,"Pancreas","C17orf76-AS1"
"TPT1.9",2.90920228755237e-185,0.368453703014512,0.567,0.321,1.84911806599116e-180,"Pancreas","TPT1"
"SRRM2.7",5.26244376082262e-185,0.418541765266061,0.27,0.117,3.34486187881647e-180,"Pancreas","SRRM2"
"SMAD7",7.02756365987355e-185,0.566226635310806,0.138,0.044,4.46678973785223e-180,"Pancreas","SMAD7"
"CXCL12.1",1.52727835623181e-184,0.868040272815206,0.13,0.04,9.70753396004502e-180,"Pancreas","CXCL12"
"PIK3C2B.2",4.16678347433826e-184,0.554178559649154,0.163,0.056,2.64844924412414e-179,"Pancreas","PIK3C2B"
"RPL14.2",4.23487632721088e-184,0.413858470880696,0.194,0.073,2.69172974233851e-179,"Pancreas","RPL14"
"MMP15.1",4.88382918961011e-184,0.535016725434755,0.136,0.043,3.10421067120809e-179,"Pancreas","MMP15"
"PCDH12.4",9.48811081037051e-184,0.540076869553927,0.215,0.085,6.0307381121796e-179,"Pancreas","PCDH12"
"GRINA.2",1.73028657906471e-183,0.563449517010467,0.147,0.049,1.09978745251932e-178,"Pancreas","GRINA"
"AES.8",7.78187191437635e-183,0.527710642653094,0.276,0.123,4.94623560749675e-178,"Pancreas","AES"
"EIF4G1.4",8.88761153631591e-182,0.522762162185027,0.21,0.083,5.64905476859775e-177,"Pancreas","EIF4G1"
"ETS1.10",1.01262057045613e-181,0.529477037689642,0.48,0.263,6.43631760787618e-177,"Pancreas","ETS1"
"TCEA2",1.59142984513964e-181,0.475842108629247,0.125,0.037,1.01152872386921e-176,"Pancreas","TCEA2"
"ANXA2.8",1.79344462556285e-181,0.299570562033563,0.226,0.09,1.139931338454e-176,"Pancreas","ANXA2"
"CD63.7",4.21092940675326e-181,0.4316758852119,0.345,0.165,2.67650884022644e-176,"Pancreas","CD63"
"CHD3.3",4.33384893555817e-181,0.532594037778989,0.167,0.059,2.75463772193013e-176,"Pancreas","CHD3"
"ESAM.9",4.33599358124206e-181,0.457726389642259,0.327,0.154,2.75600088017326e-176,"Pancreas","ESAM"
"HDAC7.7",7.3370017518633e-181,0.522833251152213,0.238,0.1,4.66347168350184e-176,"Pancreas","HDAC7"
"CARD10",7.38523450154919e-181,0.562852994112853,0.109,0.03,4.69412890152968e-176,"Pancreas","CARD10"
"CD36.9",2.56438758699207e-180,0.115521981796894,0.44,0.213,1.62995039416803e-175,"Pancreas","CD36"
"STMN1.8",3.47100284346393e-180,0.440488135570977,0.289,0.13,2.20620411733411e-175,"Pancreas","STMN1"
"SNRPB.1",5.09589076481064e-180,0.493008872264969,0.162,0.057,3.23899912902129e-175,"Pancreas","SNRPB"
"MDK.9",6.75177316606363e-180,0.303417229430781,0.314,0.142,4.2914945420817e-175,"Pancreas","MDK"
"NFKBIA",3.01810324231658e-179,0.584502102871073,0.152,0.052,1.91833660184884e-174,"Pancreas","NFKBIA"
"TBXA2R",2.90554469911743e-178,0.578795807157326,0.102,0.027,1.84679326620603e-173,"Pancreas","TBXA2R"
"MYL6.8",6.19058712282033e-178,0.355327580032854,0.509,0.276,3.93479908113583e-173,"Pancreas","MYL6"
"ARPC4.1",6.59676518614398e-178,0.484742318267168,0.144,0.048,4.19296991996498e-173,"Pancreas","ARPC4"
"SZRD1.1",1.87669957054261e-177,0.495591630136739,0.148,0.05,1.19284901403259e-172,"Pancreas","SZRD1"
"RSL1D1",5.05283539459582e-177,0.48667726032638,0.144,0.048,3.21163270515905e-172,"Pancreas","RSL1D1"
"CDKN1C",6.32803427479794e-177,0.438588490180108,0.16,0.055,4.02216186540432e-172,"Pancreas","CDKN1C"
"HIC1.1",1.2975733145368e-176,0.603540285596813,0.136,0.044,8.24750574452737e-172,"Pancreas","HIC1"
"GSE1",1.98753078058409e-176,0.423731329210027,0.117,0.034,1.26329443944705e-171,"Pancreas","GSE1"
"SAMD1.1",2.1009757732838e-176,0.666722008630886,0.143,0.048,1.33540121125691e-171,"Pancreas","SAMD1"
"MECOM.9",1.04552978023049e-175,0.346477462939659,0.466,0.248,6.64549183612301e-171,"Pancreas","MECOM"
"STAT3.9",2.36184230753169e-175,0.442536286721709,0.306,0.143,1.50121058909022e-170,"Pancreas","STAT3"
"NFIB.9",4.12223453879514e-175,0.4137684629584,0.677,0.421,2.62013349520358e-170,"Pancreas","NFIB"
"TSPAN13",5.65532088298959e-175,0.531982363803329,0.121,0.036,3.59457850643701e-170,"Pancreas","TSPAN13"
"CTNND1.7",4.76248332296458e-174,0.417480097604058,0.295,0.136,3.02708202490951e-169,"Pancreas","CTNND1"
"OLFML2A.2",6.50549003229102e-173,0.573715102254458,0.138,0.046,4.1349545194245e-168,"Pancreas","OLFML2A"
"RP11-736K20.5",3.95496605484042e-172,0.461276002216261,0.157,0.055,2.51381597411712e-167,"Pancreas","RP11-736K20.5"
"LDB1",5.1349549888518e-172,0.578106664625799,0.119,0.036,3.26382874046409e-167,"Pancreas","LDB1"
"CSDE1.9",6.28917559244651e-172,0.471313981906832,0.3,0.14,3.99746289831493e-167,"Pancreas","CSDE1"
"COL3A1.10",2.67057725544291e-171,-3.37035713794663,0.039,0.196,1.69744560933207e-166,"Pancreas","COL3A1"
"CALM1.10",1.1207444141145e-170,0.431881422145704,0.522,0.293,7.12356357055314e-166,"Pancreas","CALM1"
"PEA15.9",2.33906659243986e-170,0.414693536164166,0.287,0.131,1.4867341168207e-165,"Pancreas","PEA15"
"FAU.9",2.67563914452174e-170,0.407951901469967,0.316,0.15,1.70066299664946e-165,"Pancreas","FAU"
"GIT1",5.72649735393907e-170,0.491907607110143,0.126,0.039,3.63981898313721e-165,"Pancreas","GIT1"
"KITLG.9",1.81523118649875e-169,0.437516501596091,0.262,0.117,1.15377909445047e-164,"Pancreas","KITLG"
"DUSP6.9",2.30575152568984e-168,0.434390815224931,0.346,0.172,1.46555872724372e-163,"Pancreas","DUSP6"
"NAP1L1.8",2.98217785896095e-168,0.44368873431395,0.276,0.126,1.89550206893417e-163,"Pancreas","NAP1L1"
"RBM3.5",3.47308180394602e-168,0.379328785794719,0.204,0.082,2.20752552540613e-163,"Pancreas","RBM3"
"NACA.1",1.03691437873025e-167,0.417929482882129,0.167,0.061,6.59073148264734e-163,"Pancreas","NACA"
"SNRNP70.2",1.34960972331486e-167,0.453229841031599,0.187,0.072,8.57825436236158e-163,"Pancreas","SNRNP70"
"PODXL.7",1.36263988009068e-167,0.581435809910486,0.318,0.156,8.66107534184435e-163,"Pancreas","PODXL"
"C19orf43.2",2.36783685575731e-167,0.437896037134673,0.196,0.077,1.5050207838879e-162,"Pancreas","C19orf43"
"SOX12",3.49642378545423e-167,0.501717425007632,0.116,0.035,2.22236192227256e-162,"Pancreas","SOX12"
"FSCN1.10",4.92575083353149e-167,0.458020158421079,0.357,0.18,3.13085648730095e-162,"Pancreas","FSCN1"
"CTDSP1.1",6.94229609477191e-167,0.466613890107874,0.16,0.057,4.41259282079798e-162,"Pancreas","CTDSP1"
"HBG1.9",1.23926549516903e-166,-2.20247728367668,0.014,0.162,7.87689541384387e-162,"Pancreas","HBG1"
"RPL36A.4",1.86066026693907e-166,0.336759604089774,0.193,0.075,1.18265427226914e-161,"Pancreas","RPL36A"
"CTC-425F1.4.2",2.16585429888975e-166,0.58786081864567,0.184,0.071,1.37663865091731e-161,"Pancreas","CTC-425F1.4"
"IFITM2.5",4.44217130482328e-166,0.326390614465405,0.216,0.089,2.82348850305873e-161,"Pancreas","IFITM2"
"CNN2.1",1.01887441207156e-165,0.495719124083385,0.127,0.041,6.47606765056803e-161,"Pancreas","CNN2"
"POLR2E",1.39356537862904e-165,0.475248123143433,0.108,0.032,8.85764090310403e-161,"Pancreas","POLR2E"
"HBG2.10",2.10131150789417e-165,-1.53385931893798,0.057,0.218,1.33561460753262e-160,"Pancreas","HBG2"
"SWAP70.2",5.3023595110553e-165,0.46895704262212,0.181,0.07,3.37023272882186e-160,"Pancreas","SWAP70"
"ANXA6",4.07627957150382e-164,0.504666263400789,0.15,0.053,2.59092405844355e-159,"Pancreas","ANXA6"
"LRRC8A",4.56210398814715e-164,0.403532481774213,0.137,0.046,2.89971891590621e-159,"Pancreas","LRRC8A"
"ARPC2.9",1.00703073545541e-163,0.390483798814312,0.293,0.137,6.40078805762815e-159,"Pancreas","ARPC2"
"ARRDC3.1",2.78591064435224e-163,0.516024174653549,0.135,0.045,1.77075266465673e-158,"Pancreas","ARRDC3"
"DSP.2",4.97003505550397e-163,0.524325357913126,0.139,0.048,3.15900398162888e-158,"Pancreas","DSP"
"CDK2AP1.1",6.69195206195076e-163,0.460293864782869,0.154,0.055,4.25347165009652e-158,"Pancreas","CDK2AP1"
"CNN3.7",1.14000695440121e-162,0.385330385692362,0.265,0.12,7.24599820286954e-158,"Pancreas","CNN3"
"RAMP3",1.29337073844979e-162,0.445537288688179,0.117,0.036,8.2207937506607e-158,"Pancreas","RAMP3"
"TXN2",1.82025327160392e-162,0.469949200767459,0.108,0.032,1.15697118196417e-157,"Pancreas","TXN2"
"EIF3G",1.21901022229581e-161,0.434880112863566,0.128,0.042,7.74815087393443e-157,"Pancreas","EIF3G"
"EIF5A.1",1.42896674547285e-161,0.41593238448799,0.167,0.062,9.08265553089997e-157,"Pancreas","EIF5A"
